twid,tweep,twtext,fav,rt,url
581474540892626944,time,Meet America's first video game varsity athletes http://t.co/Uc61FhXZDe,19,23,http://ti.me/1NhU5xU
581470816694607872,time,5 myths about what Millennials really want http://t.co/4uwQhudiCo,48,57,http://ti.me/1Ct0keE
581467239435669504,time,"Emma Watson was named the most ""outstanding woman"" in the world http://t.co/Vcg3AAkfGy http://t.co/jmGMi537kp",1361,985,http://ti.me/1OD78f0
581464108408696832,time,This Monsanto lobbyist says weed killer is safe to drink so a TV reporter surprises him with a glass http://t.co/PaoFhKh5FD,270,429,http://ti.me/1F0XvRU
581463212341600256,time,"From spinach and kale to Amy's Kitchen frozen meals, these are 12 recalled foods not to eat this week http://t.co/YCn1MbTkoa",21,52,http://ti.me/1EIKD07
581459450629853184,time,Periscope vs. Meerkat: Which is the livestreaming app for you? http://t.co/ShHCOO9j0a,39,53,http://ti.me/1D5Z03M
581455665987747840,time,An Australian woman squirted breast milk on a police officer and got charged with assault http://t.co/FN7hMeFYpf,83,120,http://ti.me/1yiwKDq
581451894880604161,time,Why the U.S. is fighting Iran in Yemen but beside it in Iraq http://t.co/ayRdiPKiXr,34,52,http://ti.me/1F0NX9E
581450149936951297,Techland,Meet America's first video game varsity athletes http://t.co/JQbHP0td40 http://t.co/jAA5ZlwmbL,55,76,http://ti.me/1H1cmMl
581449332009877504,bradrtuttle,"5 big myths about what millennials truly want in terms of cars, homes, careers, and food http://t.co/6fpIjfgEIE via @MONEY",39,27,http://money.us/19nSDL2
581448036603314176,time,Watch driving instructors get pranked by a pro racer http://t.co/qYyIk8AZ2h,38,42,http://ti.me/1F0Nynr
581443896451948544,TIMEHealth,12 recalled foods not to eat this week http://t.co/Nel612Eovq,29,65,http://ti.me/1HVGYyW
581441031264174080,time,Watch George Lucas assure Fox News he'll only make patriotic movies http://t.co/fUVl9rxoTH,25,32,http://ti.me/1OCwpWO
581434753020268544,time,Harry Reid says he will retire at the end of 2016 http://t.co/6Jq3cips4i,26,39,http://ti.me/1yifwGr
581433477997920256,time,U.S. may permit Iran to run hundreds of centrifuges at fortified site http://t.co/Ea6WcsS6gI,9,21,http://ti.me/1CsVtdr
581431625738752002,time,Authorities find torn-up sick note for day of crash in Germanwings co-pilot's home http://t.co/YOkxK6kOaR,25,59,http://ti.me/1CgmJL5
581431211219906560,time,Jeremy Clarkson offered job by Russian military TV http://t.co/ECtWnoTgFj,59,83,http://ti.me/1F0Bp1U
581429340816191488,time,Zayn Malik speaks out about leaving One Direction http://t.co/bx0uGORg6b,73,84,http://ti.me/1OCuJMM
581427390901043200,time,“Hopefully the tragedy of Germanwings 9525 will get the message across that we need to act and act now” http://t.co/NO0o13F09D,26,37,http://ti.me/1CsOgdu
581425557201653760,time,Subscribe to The Brief and get the day's top news delivered to your inbox http://t.co/wMlrS1bmOZ,7,7,http://ti.me/1G5rGJw
581422571146625024,time,The Winklevoss twins will have a cameo in the upcoming season of 'Silicon Valley' http://t.co/9dXqXAXZpJ,44,27,http://ti.me/1CsNQnv
581418327270117376,time,Watch driving instructors get pranked by a pro racer http://t.co/vXAPdzbRja,42,47,http://ti.me/1Nh1P37
581414142818578432,time,Take a walk through the streets of Cuba http://t.co/lQAvRgqfGL Photo: Yuri Kozyrev—NOOR for TIME http://t.co/q3rZSPzZdO,168,138,http://ti.me/1xEuXOp
581409981636935681,time,America's first video game varsity athletes http://t.co/O9DKO8mQ5t (Kitra Cahana—Getty Images Reportage for TIME) http://t.co/UsUAYdOYKW,50,66,http://ti.me/1D59cJP
581406053725786112,time,3 ways to fix fraternities http://t.co/pgPDJcQmnA,23,26,http://ti.me/1Cg7C45
581402132508704768,time,"The Antarctic ice shelves are thinning at alarming rates, study says http://t.co/JzLKMan3Q9",42,114,http://ti.me/1yhzpNW
581397999487713280,time,"""Comics like Batgirl shouldn’t require a ‘good feminist’ seal of approval"" http://t.co/LOVeX1gr5t",40,54,http://ti.me/1CsOamb
581394162060247040,time,Apple CEO Tim Cook says he plans to leave his wealth to charity http://t.co/yV3tYabcmX,149,167,http://ti.me/1CfWHaH
581390112799498240,time,Burma army commander Min Aung Hlaing pledges successful elections http://t.co/yFBCpKJYcQ,15,18,http://ti.me/1OC57j6
581386216072982528,time,"Oil council: Shale won't last, Arctic drilling needed now http://t.co/ZS8g1MxOe7",37,49,http://ti.me/1EIshfP
581382291219488768,time,More people are fleeing northern Cameroon to escape Boko Haram http://t.co/GuG5uNaRSu,23,49,http://ti.me/1xEcEZQ
581378346908565504,time,This woman didn't get any bacon in her burger so she shot up the drive-thru http://t.co/HPtE4D6dsA,68,137,http://ti.me/1xjL5oe
581374485485522944,time,Here’s what we know about the Germanwings co-pilot Andreas Lubitz http://t.co/n9bUnd8DBc,40,49,http://ti.me/1xjNi31
581373294164725760,time,Airlines adopt two-in-the-cockpit rule after Germanwings crash http://t.co/lo7jXjfDJY,60,109,http://ti.me/1D4N3ve
581369366341672960,time,California loosens a blanket ban on sex offenders living near schools and parks http://t.co/Ms6tlzdtu8,24,35,http://ti.me/1OC4WEs
581365438807969792,time,Watch a Monsanto lobbyist claim a weed killer is safe to drink but then refuse to drink it http://t.co/kBdSg5I6Vn,146,243,http://ti.me/1CfWEvz
581361477178822656,time,See the scene of the NYC East Village building collapse and fire http://t.co/P2qmhfrLS7 (@henrylihn via Instagram) http://t.co/51ADslgq8Z,64,122,http://ti.me/1D4mwhq
581357457844387840,time,Watch President Obama interview 'The Wire' creator David Simon http://t.co/S9fX1rJSHL,71,54,http://ti.me/1EIhz99
581353475201724416,time,The S6 Edge is one of Samsung's best-looking phones ever http://t.co/jHtBc7zQfj,37,44,http://ti.me/1xDSQFL
581349379388375040,time,How being fit protects men against cancer http://t.co/SPJ9TOUcZb,73,88,http://ti.me/1xDSGOG
581345271667376128,time,An Australian woman squirted breast milk on a police officer and got charged with assault http://t.co/mrIEL3Issr,121,186,http://ti.me/1EIhx0W
581341477999120384,time,5 things I wish I knew before starting my first job http://t.co/G6nsxg9WvQ,134,87,http://ti.me/1ygKH4R
581337308978380800,time,"This simple thing can make you much more convincing, according to research http://t.co/UzwkK47Nwf",68,32,http://ti.me/1ygK2jS
581333445693083648,time,USC athletic director Pat Haden: Documents confirm NCAA sanctions unfair http://t.co/CbX004x9dI,36,43,http://ti.me/1Csxk75
581329542343725056,time,NBC is putting 'Coach' back in the game http://t.co/aXAbjcGiwZ,49,43,http://ti.me/1IBB7j7
581325528906514432,time,How pilots are screened for depression and suicide http://t.co/v1liQLaeoO,96,134,http://ti.me/1OBRxME
581321519290322944,time,Why we like food that makes noise http://t.co/J1aU7dudNm,55,46,http://ti.me/1Csxr2n
581317517437722624,time,Should @ArianaGrande be on the #TIME100? Vote now http://t.co/4Ep9SJ5RJd Photo: Jon Kopaloff—FilmMagic/Getty Images http://t.co/hfoYpFJfm1,174,104,http://ti.me/1OBR6lq
581313418520596480,time,See the surprising way some Syrians are protecting themselves from snipers http://t.co/BZP0SMj72C,33,70,http://ti.me/1Cfyh13
581309261306859521,time,George Takei asks Twitter followers to #BoycottIndiana over religious objections law http://t.co/oH4xi56Cb9,308,348,http://ti.me/1D42cNc
581306631125884928,time,Third American victim identified in Germanwings plane crash http://t.co/fSVThP5zLx,25,27,http://ti.me/1EZ4nPH
581304726639235072,time,Review: HTC One M9 chooses evolution over revolution http://t.co/FoPXp2FugX,14,24,http://ti.me/1Gu6yg6
581300896346308608,time,4 steps for answering ‘tell me about a time you failed’ http://t.co/sMYnVbaQZ5,228,79,http://ti.me/1ydxXw2
581297180062908417,time,11 ways to generate valuable ideas for your blog http://t.co/KUz2Ygmugk,114,50,http://ti.me/1OAWl4X
581293366190718977,time,These are the 10 commandments of leadership http://t.co/f9qXwjOHCX,194,137,http://ti.me/1xCcVMP
581289590738292736,time,Should Narendra Modi be on the #TIME100? Vote now http://t.co/BHaaCdTWx0 http://t.co/HScwgqjuIk,41,33,http://ti.me/1xCReMy
581285798877757440,time,How the Germanwings co-pilot was able to lock himself in http://t.co/wYWWavjKWc,32,40,http://ti.me/1OBmMHT
581282045781024768,time,Catch up with the top news of the day by subscribing to The Brief http://t.co/RuucMdmvuh,15,12,http://ti.me/1xrRduL
581278239668211713,time,Watch Benedict Cumberbatch read a poem at Richard III’s reburial http://t.co/3YwFhulPnZ,112,80,http://ti.me/1NeMHmX
581274510046994432,time,There's some very good news for Twinkies fans http://t.co/vkYYdPTnU7,31,25,http://ti.me/1EZ1azw
581270707310583808,time,The 1 secret to becoming a massive YouTube star http://t.co/dqgvSDZA9I,50,42,http://ti.me/1GvTyqv
581266941790314496,time,Zuckerberg says Facebook's giant Internet drones are already flying http://t.co/qgSCC2EBWq,49,107,http://ti.me/1D37j0a
581263144615587840,time,"Former NTSB chairman: ""We need cameras in the cockpit"" http://t.co/mUAJqtcMYF",50,66,http://ti.me/1CeM4Fc
581259442601201664,time,Watch the trailer for TIME's unprecedented new series: A Year in Space http://t.co/8JnzUlaqVA #YearInSpace http://t.co/hkVHePZMqw,1559,1236,http://ti.me/1xBOC1s
581255622777262080,time,Sony just made the PlayStation 4 dramatically better http://t.co/0SlQwjD8MT,64,68,http://ti.me/1IAjSPa
581251846444068865,time,Why Zayn Malik has the makings of a great solo star http://t.co/7IZk54DcR9,80,59,http://ti.me/1CeGcvC
581248059977400320,time,"""Comics like Batgirl shouldn’t require a ‘good feminist’ seal of approval"" http://t.co/1EQxnN7Lub",63,75,http://ti.me/1OBnSmK
581244340703531008,time,Here’s J.K. Rowling’s perfect tweet about Dumbledore’s sexuality http://t.co/Vm44ubP2C7,66,79,http://ti.me/1IAjDni
581240510855180289,time,29 books that will enrich your inner literati http://t.co/bj7XWJvCju,237,116,http://ti.me/1CeFSNi
581236772237115392,time,Here’s what former sex workers think of 'Pretty Woman' http://t.co/AxXNKM31A8,47,38,http://ti.me/1EYVky5
581232958725615617,time,Here’s what Anna and Elsa from 'Frozen' would look like in real life http://t.co/qqmPCZI7gu,54,54,http://ti.me/1NeDlrn
581229231704797184,time,Vote now: Who should be on the 2015 #TIME100? http://t.co/EnvPHjhb2a http://t.co/nZNm2YxBI1,68,69,http://ti.me/1Cez02A
581225394587725824,time,Germanwings faces legal fallout from plane crash http://t.co/LxqbIvYIAx,36,44,http://ti.me/1yeCDSn
581224363455840256,time,Third American victim identified in Germanwings plane crash http://t.co/IAQw5IERGa,14,35,http://ti.me/1EZ4avV
581221657639018497,time,Why we like food that makes noise http://t.co/LSHG9N8oPO,33,37,http://ti.me/1xCCs8G
581217880555028480,time,Watch Ed Sheeran surprise a couple at their wedding http://t.co/m7WRlUfHQP,86,62,http://ti.me/1EHGNV9
581214170110140417,time,The Breakfast Club returns to theaters today. Celebrate by reading TIME's interview with Molly Ringwald http://t.co/4U2ReQbtk9,83,74,http://ti.me/1G5RzJ5
581210334813380608,time,"""We could be doing much more to prevent pilot suicide"" http://t.co/BEL37YWyWC",49,56,http://ti.me/1OBhyeY
581207774174015488,time,See the Manhattan building collapse and fire http://t.co/mnDo1gNPHx Photo: @AndrewBurton—@gettyimages http://t.co/R9f46i2GyE,99,158,http://ti.me/1xCMxlW
581206575014146049,time,"""Bringing Bergdahl home was the right choice—deserter or not"" http://t.co/Qnd13Ea7yj",30,27,http://ti.me/1EYhgcL
581202780913836034,time,6 charts that show tech's gender gap is more complicated than you think http://t.co/ghX38WjLMK http://t.co/JIFvrxtN6g,67,110,http://ti.me/1OANiB1
581200630653562880,time,Watch live: Firefighters respond to the Manhattan building collapse http://t.co/2TEY43U2FE,17,36,http://ti.me/1D2Xf7q
581199052773044224,time,Meet the Jewish matchmaker of your mother’s dreams http://t.co/fyLfd5ZG7X http://t.co/6LUVksg23c,69,34,http://ti.me/1Gt5qcH
581195202662146048,time,Here’s the retirement income mistake most Americans are making http://t.co/mMu3SOWSoI,40,28,http://ti.me/1Gtp9ZC
581193193556992001,time,This is Apple’s plan to kill Spotify http://t.co/RsglNfrdgt,50,88,http://ti.me/1EHnPxU
581191389121232896,time,Multiple injuries in Manhattan building collapse http://t.co/dNdpYUvBU8,19,45,http://ti.me/1Cewt8x
581187657734221824,time,Watch a Passover-themed a cappella parody of ‘Uptown Funk’ http://t.co/2YY5L6t5iA,32,29,http://ti.me/1Nd0mLj
581186555743760385,time,How pilots are screened for depression and suicide http://t.co/8rhE9uzd55,67,135,http://ti.me/1EHFZPT
581185122906599424,time,California Attorney General blocks initiative to have gays executed http://t.co/Zy1VyGQTMJ,68,88,http://ti.me/1EHnHy8
581183534242619392,time,Building collapses in Manhattan http://t.co/B52gdV2sWP,28,84,http://ti.me/1xCxZCV
581180129877061632,time,The surefire way not to lose money on your bond investments http://t.co/pGi4mIiibS,18,21,http://ti.me/1Iz4Qcq
581176344618360833,time,Watch Ben Affleck drop a Batman reference in his congressional testimony http://t.co/NibK7AdFiY,38,37,http://ti.me/1xC1LYg
581172588447141889,time,Watch UFC champ Ronda Rousey do her trademark ‘armbar’ on Jimmy Fallon http://t.co/Or2PXPimfp,230,116,http://ti.me/1D1SH10
581168778056212480,time,Shi'ite militias reportedly back out of Iraq campaign after U.S. airstrikes http://t.co/PeJk8VBMlM,24,33,http://ti.me/1GuRcId
581165029816446976,time,This map shows the deadliest counties in the U.S. http://t.co/x5pgDtaChz,30,36,http://ti.me/1yd16Hz
581162281276465154,jacklinshi,How pilots are screened for depression and suicide http://t.co/fXsJAXk4TT,59,75,http://ti.me/1FXfSZf
581161291919818752,time,Vote now: Who should be on the 2015 #TIME100? http://t.co/cuvVmh6aMg http://t.co/XgV1row0Ye,56,55,http://ti.me/1xBRtaJ
581157493751058432,time,This is the Germanwings pilot accused of crashing the plane http://t.co/vsmixVpAUd,28,69,http://ti.me/1OAIE5X
581154956650131456,time,German pilots cast doubt on blaming of co-pilot for crash http://t.co/OJkGSGZfAf,53,99,http://ti.me/1D2ppPW
581153755372118016,time,Here's how you can listen to Rihanna's new single http://t.co/cnYaHMFBIL,34,30,http://ti.me/1xBX691
581149950236598273,time,These charts show why the Germanwings crash is especially unusual http://t.co/grh4M5x2qR,18,32,http://ti.me/1Iz3dM5
581148397135998977,bryanrwalsh,German pilots cast doubt on blaming of co-pilot for crash http://t.co/oT9r2JQKkI,29,38,http://ti.me/1E5k7ms
581146164118028288,time,"""Leave shorts-wearing men alone"" http://t.co/mxcPyZv1p5",35,26,http://ti.me/1GtkxCS
581142376003084289,time,How super PACs are taking over http://t.co/MEWNKQwUEw,15,18,http://ti.me/1xBWnEE
581138622826549248,time,Rand Paul proposes boosting defense spending http://t.co/jjxMnRj0Al,20,22,http://ti.me/1Gtg17r
581134826109079552,time,Witness the deadly tornadoes that hit Oklahoma http://t.co/ZLCfC1ldHa Photo: Alix Chin—EPA http://t.co/aMwStylg9a,77,118,http://ti.me/1Nd1fDz
581132790709796864,time,Listen to Rihanna's new single http://t.co/OUHug60blD,57,49,http://ti.me/1NdlocS
581131066246873089,time,Vote now: Who should be on the 2015 #TIME100? http://t.co/aVao6pK6Nr http://t.co/YbR3IMKDV4,59,72,http://ti.me/1ycPAMt
581127266261975040,time,U.S. nuclear talks with Iran enter critical round ahead of deadline http://t.co/6TOe5PO4aM,19,33,http://ti.me/1GsYV9K
581125058942373889,jacklinshi,6 charts that show tech's gender gap is more complicated than you think http://t.co/zN8feBRVlU http://t.co/HZrMxY9owO,62,111,http://ti.me/1EHoEGJ
581123548300840961,time,Watch a guy build an Iron Throne out of carrots for his pet rabbit http://t.co/KsxWHz2HLf,44,26,http://ti.me/1IyTDZt
581121127474397185,MarisaRSchwartz,Witness the deadly tornadoes that hit Oklahoma http://t.co/t4bkz0WCre via @TIME Photo: Alix Chin—@epaphotos http://t.co/aKt6Q0KlIi,46,71,http://ti.me/1bxBQHj
581119716565131264,time,Watch the trailer for TIME's unprecedented new series: A Year in Space http://t.co/xR5cfm57W3 #YearInSpace http://t.co/wzO2nDb13H,173,196,http://ti.me/1CdBbn6
581115969331957760,time,Should you eat canned tuna? http://t.co/LEx8eX69Bx,50,45,http://ti.me/1D1C8Ch
581110758232162304,time,Pilot ‘deliberately’ crashed plane into mountainside http://t.co/7Jf3t8e9kp,51,168,http://ti.me/1EHlu5Q
581109738311692288,diane_tsai,"How @katiecouric responded to critics: ""I always said 'gravitas' was Latin for 'testicles'"" http://t.co/8dMatXg2l6 http://t.co/OfaCFSkxwl",31,21,http://ti.me/1HFAhRl
581108399187869696,time,Doctors can’t explain why people in Kazakhstan are falling asleep for days http://t.co/RVFvcwUUGL,94,144,http://ti.me/1D1ClW9
581107170822979584,Ashbrookeross,Meet the Jewish matchmaker of your grandmother's dreams http://t.co/HViI7WaEgr,27,13,http://time.com/3751820/dating-online-shabbat/
581104622686863361,time,These 'Game of Thrones' actors are becoming movie stars http://t.co/JD7D3eHvQy,38,38,http://ti.me/1GsP3Na
581100902272118784,time,This is the Germanwings pilot accused of crashing the plane http://t.co/6vyiZc6fAT,22,62,http://ti.me/1OABZZM
581098058789691392,time,"TIME's new cover: Cuba. What will change when the Americans arrive? http://t.co/cvYxiz0Ii2
https://t.co/8qogo5V2Lu",82,116,http://ti.me/1xBLkv4 https://amp.twimg.com/v/03646cf1-a24d-42a9-a8e2-91556012649f
581097048205881344,time,Watch Cate Blanchett lose it in a Cinderella interview http://t.co/aVV8WvvanU,39,27,http://ti.me/1GsKoLd
581093074153160705,time,"Saudi Arabia masses 150,000 troops to support airstrikes in Yemen http://t.co/CN2kZuOjmA",39,134,http://ti.me/1yctlWR
581089624853975041,time,Doctors can't explain why people in Kazakhstan are falling asleep for days http://t.co/bIqaPnDUve,112,182,http://ti.me/1xBEGFo
581087822813224960,time,How—and why—Russian rockets get blessed http://t.co/CyTev5pDH6,20,25,http://ti.me/1EHgiil
581087160427757569,time,Watch Cate Blanchett lose it in a Cinderella interview http://t.co/FaJ8neBfKi,52,36,http://ti.me/1NcrtGi
581085266615603200,time,Watch live: New details on the Germanwings plane crash http://t.co/1zwWSLQY9K,11,43,http://ti.me/1xBDx0q
581076587413704704,time,HIV outbreak in south Indiana could trigger public-health emergency http://t.co/MRGqVbvorK,53,161,http://ti.me/1xBccLV
581072604368343041,time,Germanwings co-pilot Andreas Lubitz described as a “rather quiet” but friendly young man http://t.co/VlYnbSxxIl,45,110,http://ti.me/1EHcX35
581070319122808832,time,Prosecutor: Germanwings passengers could be heard screaming just before the crash http://t.co/Xgw0gb3uJK,33,113,http://ti.me/1IyqfTb
581068152576065536,time,"Prosecutor: Germanwings co-pilot had “intention to destroy this plane"" http://t.co/DDxSL30D6j",46,176,http://ti.me/1xBuzQG
581065103996506113,time,Breaking: Prosecutor says Germanwings co-pilot purposely crashed plane http://t.co/SXQrKaPDtR,70,336,http://ti.me/1yc1HJx
581063144350572546,time,Subscribe to The Brief and get the day's top news delivered to your inbox http://t.co/DG9VdMkg2i,6,3,http://ti.me/1IksKsb
581057581575213056,time,Should India’s Prime Minister @narendramodi be on TIME 100? http://t.co/xuqqy6xCut Photo: Alex Wong—Corbis http://t.co/2JPRJNahIn,40,33,http://ti.me/1Grd1Z8
581053339124834304,time,Judge rejects motion to dismiss NHL concussion lawsuit http://t.co/EZpZRLlERT,12,28,http://ti.me/1xBbq1x
581049275913756672,time,California attorney general blocks initiative to have gays executed http://t.co/1pGufvFZ6f,54,66,http://ti.me/1NbDLP7
581045373831131136,time,"Chelsea Handler says Bill Cosby once tried to ""Cosby"" her http://t.co/eZ1zH7hcoV",35,31,http://ti.me/1xBbvCm
581041472318914560,time,“‘Becoming Steve Jobs’ gradually abandons its critical distance and becomes a paean to the greatness of Jobs” http://t.co/hKjByJd40v,27,39,http://ti.me/1EH4Fbs
581037533041168384,time,8 behaviors to avoid to keep you motivated http://t.co/lQOw09Uh27,125,100,http://ti.me/1EX4BH1
581033637237260288,time,"Your level of education does not make you happier, new study finds http://t.co/qo7VZW4ouM",141,177,http://ti.me/1NbDsE6
581031126677893121,time,Scaffolding collapse claims 14 lives at Vietnamese economic zone http://t.co/WU225zJdxN,14,19,http://ti.me/1EH0jkk
581026989517070336,time,Airbus safety record in spotlight after Germanwings crash http://t.co/IYSrEdZE0x,20,40,http://ti.me/1xAYR6l
581022868231696384,time,Here's why drug-resistant bacteria could spread globally http://t.co/8nMUsI8XXs,33,70,http://ti.me/1xAYYyI
581018737584656384,time,Distraction causes far more teen car crashes than previously believed http://t.co/4ovCVOjUVH,26,58,http://ti.me/1xAZ0qn
581014939239747584,time,"Heavy rains wreak havoc in northern Chile, one of the driest places on earth http://t.co/w8VlPHB4Xc",32,52,http://ti.me/1xAYZCM
581010870517411840,time,"This American student has over 300,000 followers from Instagramming her life at Cambridge University http://t.co/Pb5zPN5ZfH",95,60,http://ti.me/1GqHHd2
581006696274731008,time,Should Sports Illustrated model @chrissyteigen be on TIME 100? http://t.co/2yildS9Kht (Jason Merritt—Getty Images) http://t.co/VC6aS7z1T4,121,44,http://ti.me/1EH0goG
581002569431928832,time,TIME exclusive: Spend a year in space with @NASA astronaut Scott Kelly http://t.co/VdtA9oGtWf (Marco Grob for TIME) http://t.co/P8LFol4jm2,103,128,http://ti.me/1Nb3Huj
580998543529283584,time,Should Indonesian President @jokowi_do2 be on the TIME 100? Vote now http://t.co/00W1zS2rCR,22,58,http://ti.me/1GqeNtx
580994484504145921,time,Families mark 25th anniversary of NYC club fire that killed 87 http://t.co/8egYi1sxfG,15,30,http://ti.me/1Nb2frV
580990512347226112,time,Exclusive: @SenRandPaul proposes boosting defense spending http://t.co/0FTSY9zwse,9,24,http://ti.me/1xAT4xy
580988769643319297,time,Rihanna just dropped her new single and here's how to hear it http://t.co/5qXxyvneHL,58,75,http://ti.me/1CczR3D
580986897633189889,time,Congress to solve problem it created for itself 18 years ago http://t.co/I3JXS6O702,21,27,http://ti.me/1Nb2tza
580982833671356416,time,3 things the greatest generals of history can teach you about strategy http://t.co/PrBdc19UNj,110,101,http://ti.me/1xAJSsY
580978731503718400,time,"California woman arrested for trying to steal two babies, leading to death of one http://t.co/lfxUbq43WB",31,67,http://ti.me/1xAJNWa
580974537946374144,time,"The director of 'Fifty Shades of Grey,' Sam Taylor-Johnson, won't return for the sequels http://t.co/uHzARd11zF",52,49,http://ti.me/1xAJR8h
580970600786751488,time,'Duck Dynasty' star finds new controversy in anti-atheist speech http://t.co/yNDvi5vT9y,19,30,http://ti.me/1IxcdRR
580966614381756416,time,Britney Spears and Iggy Azalea’s song finally has a release date http://t.co/lwqleyAGgQ,55,63,http://ti.me/1GpBu16
580962487069196288,time,Fully animated 'Smurfs' film set for 2017 release http://t.co/ISqtNVCtuA Photo: GAB Archive—Redferns http://t.co/cxVfWaOFsT,177,163,http://ti.me/1xAuBs0
580958395135594496,time,How super PACs are taking over the 2016 presidential race http://t.co/Y9Ek6a3hV5,39,48,http://ti.me/1GpAnP0
580954372764540928,time,"Watch UFC champ @RondaRousey do her trademark ""armbar"" on a nervous @jimmyfallon http://t.co/ZUD0HIfcIe",151,131,http://ti.me/1ya8mUt
580950563929591808,time,Report says one pilot locked out before Germanwings crash http://t.co/Pj8sOrE2oR,38,98,http://ti.me/1xAzm4Q
580947314644238336,time,See the entire construction of Disneyland in one minute http://t.co/H5niqY42cM,127,92,http://ti.me/1EUGgSi
580943938271346689,time,Dartmouth investigates frat for branding pledges http://t.co/1asvSpuakZ,30,35,http://ti.me/1xAutsC
580942058279579648,time,Which Steve Jobs biography got it right? http://t.co/cDZxg4iHdZ,40,35,http://ti.me/1EUHq03
580938515061575681,time,Should @chaelinCL of 2NE1 be on the TIME 100? Vote now http://t.co/qCzAr8DbLV http://t.co/lJkVXZoH0o,5521,5209,http://ti.me/1EUK9Xs
580934749461618688,time,This map shows the deadliest counties in the United States http://t.co/rJ8H6KcLHI,60,72,http://ti.me/1EUHlJO
580927221285679104,time,Why Jon Hamm can't escape Don Draper http://t.co/0u72qjx0ii,42,24,http://ti.me/1IvWfYb
580919631877140481,time,Inside the search for bodies and answers on the Alpine slopes after the Germanwings crash http://t.co/8rDgmSUHRU,26,38,http://ti.me/1xzwUvz
580912147057799170,time,Celebrate @SJP's 50th birthday with some of her most memorable looks http://t.co/yjCuiG9ddD,42,23,http://ti.me/1IvVONv
580904605552345088,time,"Americans care less about the environment than they have in the past, poll shows http://t.co/vSnNNlu2lJ",58,102,http://ti.me/1EUGx7E
580897302837137408,time,"Sen. Jim Inhofe writes for TIME: ""Who will be held accountable for Bergdahl swap?"" http://t.co/hz4JxbV0d8",17,24,http://ti.me/1y9uZZb
580893206402990081,time,Catch up with the top news of the day by subscribing to The Brief http://t.co/8eHtjzvZ69,15,9,http://ti.me/1ECt2qt
580890612112711681,time,Saudis begin air strikes against Houthi rebels in Yemen http://t.co/c73nZkjDcR,33,92,http://ti.me/1xA6nhO
580883209338097664,time,'Extremely dangerous' tornado spotted near Tulsa http://t.co/W9zWiV5syq,32,79,http://ti.me/1EVtYZW
580881939638427648,time,Leaders of the Red Cross reflect on the year of Ebola http://t.co/A467cxV5Zy,15,24,http://ti.me/1EUxqnt
580878122796650496,time,Listen to the most American playlist ever put together http://t.co/gy0KsyZR2o,62,40,http://ti.me/1IvNPjl
580874391204044801,time,"Here's what former sex workers think of ""Pretty Woman"" http://t.co/6zJsSTmDmT",48,54,http://ti.me/1xzqwo3
580871551647657984,time,16 insane fast food items that are totally over the top http://t.co/CHGHUcZV9W,32,24,http://ti.me/1N9IReN
580870597271527424,time,Should Bruce Jenner be on the TIME 100? Vote now http://t.co/9g0DtIfFnv http://t.co/Err2LR9MkU,36,11,http://ti.me/1EG0Pz6
580866874654765057,time,29 books that will enrich your inner literati http://t.co/hHY7huN6dx,209,108,http://ti.me/1N94yeX
580863258258731008,time,How to live the minimalist lifestyle http://t.co/kuv6Ol6Ewd,157,106,http://ti.me/1xzqigK
580863011017089024,time,Starbucks will offer limited-edition Birthday Cake Frappuccino http://t.co/SqVrUCcMnV,126,128,http://ti.me/1IweXih
580859325721255936,time,"""Angelina Jolie can't raise cancer awareness alone"" http://t.co/lai1yiWET7",47,60,http://ti.me/1CYWegD
580855490311274497,time,Should @hankgreen be on the TIME 100? Vote now http://t.co/W1BOGxDmOL http://t.co/HjjcX6dtCo,137,49,http://ti.me/1IuYDOG
580855193237135360,time,Pilot proposes to flight attendant girlfriend mid-flight http://t.co/N5Bqaxk2UA,76,66,http://ti.me/1CqSfqT
580851752892796928,time,See elephants stop a truck from overturning after it gets stuck in mud http://t.co/D26OiSYLSc,49,41,http://ti.me/1N949cx
580847910696402944,time,Here's what Anna and Elsa from 'Frozen' would look like in real life http://t.co/Gp8SUaLvDO,51,35,http://ti.me/1IvMyJ3
580847617208393729,TIMEPolitics,The U.S. Army had little choice but to try Bowe Bergdahl for desertion http://t.co/YG0XqwgeJI by @MarkThompson_DC,15,18,http://ti.me/1CPOeNa
580846912124948480,time,Yemen on brink of all-out war as rebels move south http://t.co/FdlAnRcfGx,27,75,http://ti.me/1EV1eAj
580844191229546496,time,Google's self-driving car may come with airbags on the outside http://t.co/hYtLGe0n4p,18,52,http://ti.me/1Gn3uCm
580844083083632641,luscombeland,"How to parent like a reporter http://t.co/e90gPSxki7 via @TIME (And no, we don't bribe...)",14,18,http://ti.me/1BMGfel
580843886026842113,time,"Should ""Jane the Virgin""'s @HereIsGina be on the TIME 100? Vote now  http://t.co/sPF1eJR4XH http://t.co/MvkRYdeObD",40,24,http://ti.me/1HaSsOz
580840431505784833,time,"Should ""Jane the Virgin""'s @HereisGina be on the TIME 100? Vote now http://t.co/6aPzmPVauk",128,52,
580838842489565184,time,Executive producer of 'Pretty Little Liars' dishes on the season 5 finale http://t.co/uTbcG5W0Tw,14,11,http://ti.me/1EUGtVn
580837185823326208,TIMENewsFeed,See elephants stop truck from overturning after it gets stuck in mud http://t.co/MTd9KugPIN,31,34,http://ti.me/1Oz3Fht
